locusLinkId,name,Product,chrom,txStart,txEnd,Ref_Seq
10657,KHDRBS1,-,chr1,32252078,32282059,-
55116,TMEM39B,-,chr1,32311116,32341052,-
23633,KPNA6,-,chr1,32346244,32411380,-
200081,TXLNA,-,chr1,32417932,32436473,-
79140,CCDC28B,-,chr1,32438821,32443575,-
55721,IQCC,-,chr1,32443859,32446875,-
149069,DCDC2B,-,chr1,32447282,32454085,-
56063,C1orf91,-,chr1,32452666,32460535,-
8668,EIF3S2,-,chr1,32460558,32469792,-
642940,LOC642940,-,chr1,32472587,32485453,-
84734,C1orf90,-,chr1,32485421,32487044,-
3932,LCK,-,chr1,32489520,32524348,-
3065,HDAC1,-,chr1,32530295,32571811,-
65108,MARCKSL1,-,chr1,32572027,32574410,-
81629,TSSK3,-,chr1,32600449,32602513,-
55108,BSDC1,-,chr1,32603359,32632614,-
343338,LOC343338,-,chr1,32640303,32665767,-
728116,LOC728116,-,chr1,32703251,32774716,-
653121,ZBTB8,-,chr1,32777359,32844129,-
339487,ZBTB8OS,-,chr1,32859892,32888772,-
5928,RBBP4,-,chr1,32889411,32918841,-
81493,SYNC1,-,chr1,32918548,32933460,-
57648,KIAA1522,-,chr1,33003855,33013158,-
8565,YARS,-,chr1,33013427,33056220,-
64766,S100PBP,-,chr1,33055763,33097063,-
252995,FNDC5,-,chr1,33100464,33108934,-
3208,HPCA,-,chr1,33124685,33132834,-
113452,TMEM54,-,chr1,33132783,33139540,-
127544,IBRDC3,-,chr1,33174634,33202301,-
127545,LOC127545,-,chr1,33218133,33218831,-
204,AK2,-,chr1,33246173,33275079,-
113451,ADC,-,chr1,33319301,33358582,-
55223,TRIM62,-,chr1,33383591,33419854,-
149076,FLJ25476,-,chr1,33494761,33538907,-
127550,A3GALT2,-,chr1,33544954,33559286,-
1912,PHC2,-,chr1,33561814,33613781,-
728189,LOC728189,-,chr1,33668393,33669361,-
7579,ZNF31,-,chr1,33710846,33734582,-
114784,CSMD2,-,chr1,33752196,34404030,-
127540,HMGB4,-,chr1,34098663,34102979,-
84970,C1orf94,-,chr1,34415858,34457319,-
693137,MIRN552,-,chr1,34907786,34907881,-
2709,GJB5,-,chr1,34993308,34996699,-
127534,GJB4,-,chr1,34999365,35000515,-
2707,GJB3,-,chr1,35019377,35024554,-
2701,GJA4,-,chr1,35031186,35033935,-
113444,LOC113444,-,chr1,35091711,35097934,-
58512,DLGAP3,-,chr1,35103624,35143571,-
728260,LOC728260,-,chr1,35167665,35168864,-
653160,LOC653160,-,chr1,35213887,35216894,-
9204,ZMYM6,-,chr1,35219721,35269925,-
79830,ZMYM1,-,chr1,35317577,35354047,-
6421,SFPQ,-,chr1,35421788,35431322,-
9202,ZMYM4,-,chr1,35507155,35660132,-
79932,KIAA0319L,-,chr1,35671678,35795591,-
23154,NCDN,-,chr1,35795980,35804967,-
339488,TFAP2E,-,chr1,35811558,35833516,-
5690,PSMB2,-,chr1,35841326,35879730,-
127703,FLJ38984,-,chr1,35952064,35957377,-
63967,CLSPN,-,chr1,35974405,36008138,-
192670,EIF2C4,-,chr1,36046415,36093775,-
26523,EIF2C1,-,chr1,36121397,36162486,-
192669,EIF2C3,-,chr1,36169359,36294650,-
27285,TEKT2,-,chr1,36322263,36326463,-
54936,ADPRHL2,-,chr1,36327073,36332120,-
1296,COL8A2,-,chr1,36333433,36338437,-
27095,TRAPPC3,-,chr1,36374760,36387654,-
55700,RPRC1,-,chr1,36394390,36419028,-
9967,THRAP3,-,chr1,36462634,36542744,-
79729,C1orf113,-,chr1,36545305,36563074,-
55194,C1orf78,-,chr1,36560219,36562342,-
83931,STK40,-,chr1,36577812,36624072,-
728335,LOC728335,-,chr1,36604143,36624265,-
84967,LSM10,-,chr1,36631618,36636080,-
127700,C1orf102,-,chr1,36656094,36688639,-
64960,MRPS15,-,chr1,36693960,36702556,-
1441,CSF3R,-,chr1,36704231,36721096,-
2899,GRIK3,-,chr1,37039201,37272431,-
728387,LOC728387,-,chr1,37272358,37276052,-
728431,LOC728431,-,chr1,37693464,37712782,-
80149,ZC3H12A,-,chr1,37712740,37722565,-
64769,C1orf149,-,chr1,37730763,37752951,-
79753,SNIP1,-,chr1,37774729,37792490,-
2496,FTHL1,-,chr1,37782751,37783646,-
7802,DNALI1,-,chr1,37795107,37805045,-
29889,GNL2,-,chr1,37805004,37834083,-
284654,RSPO1,-,chr1,37849538,37873078,-
54955,C1orf109,-,chr1,37919829,37928779,-
55143,CDCA8,-,chr1,37930746,37947978,-
284656,EPHA10,-,chr1,37952148,38003376,-
391026,LOC391026,-,chr1,38004694,38017771,-
149175,MANEAL,-,chr1,38032361,38039807,-
79693,YRDC,-,chr1,38041201,38046452,-
127687,C1orf122,-,chr1,38046556,38047713,-
4520,MTF1,-,chr1,38052438,38097820,-
3633,INPP5B,-,chr1,38098956,38185280,-
10946,SF3A3,-,chr1,38195234,38228348,-
2275,FHL3,-,chr1,38235029,38243821,-
51118,UTP11L,-,chr1,38251001,38262081,-
5453,POU3F1,-,chr1,38282865,38285037,-
400750,LOC400750,-,chr1,38947189,38949521,-
64121,RRAGC,-,chr1,39077592,39097927,-
26292,MYCBP,-,chr1,39101221,39111637,-
81025,GJA10,-,chr1,39112326,39119876,-
54933,RHBDL2,-,chr1,39124066,39180043,-
79647,C1orf108,-,chr1,39229504,39243566,-
4725,NDUFS5,-,chr1,39264593,39272874,-
23499,MACF1,-,chr1,39319705,39725376,-
643314,KIAA0754,-,chr1,39648581,39654751,-
728557,LOC728557,-,chr1,39729397,39730234,-
353500,BMP8A,-,chr1,39729905,39768128,-
192217,OXCT2P,-,chr1,39753207,39754822,-
728448,LOC728448,-,chr1,39765915,39784410,-
8761,PABPC4,-,chr1,39799075,39815003,-
677834,SNORA55,-,chr1,39805633,39805769,-
26508,HEYL,-,chr1,39862413,39877905,-
84618,NT5C1A,-,chr1,39897380,39910297,-
51440,HPCAL4,-,chr1,39917232,39929676,-
10450,PPIE,-,chr1,39977117,40002173,-
656,BMP8B,-,chr1,39996490,40027120,-
64064,OXCT2,-,chr1,40007784,40009607,-
54802,TRIT1,-,chr1,40079315,40121764,-
4610,MYCL1,-,chr1,40133685,40140274,-
84879,MFSD2,-,chr1,40193397,40208215,-
650901,LOC650901,-,chr1,40200806,40201928,-
10487,CAP1,-,chr1,40279015,40310907,-
5538,PPT1,-,chr1,40310969,40335555,-
728602,LOC728602,-,chr1,40359375,40373933,-
6018,RLF,-,chr1,40399648,40479178,-
127391,TMCO2,-,chr1,40486160,40489950,-
10269,ZMPSTE24,-,chr1,40496366,40532438,-
1298,COL9A2,-,chr1,40538750,40555526,-
388621,LOC388621,-,chr1,40571237,40575392,-
64744,SMAP1L,-,chr1,40612315,40661581,-
65243,ZNF643,-,chr1,40688366,40701939,-
339559,ZNF642,-,chr1,40715889,40734602,-
64789,C1orf176,-,chr1,40747020,40754815,-
127396,ZNF684,-,chr1,40769820,40786425,-
728633,LOC728633,-,chr1,40831982,40832260,-
9783,RIMS3,-,chr1,40858939,40903915,-
4802,NFYC,-,chr1,40929953,41009860,-
407034,MIRN30E,-,chr1,40992613,40992704,-
407031,MIRN30C1,-,chr1,40995542,40995630,-
9132,KCNQ4,-,chr1,41022271,41076947,-
163732,CITED4,-,chr1,41099315,41100605,-
1503,CTPS,-,chr1,41218030,41250815,-
200172,SLFNL1,-,chr1,41253856,41259976,-
22955,SCMH1,-,chr1,41265461,41480375,-
1907,EDN2,-,chr1,41717033,41722884,-
59269,HIVEP3,-,chr1,41748272,42156756,-
644449,LOC644449,-,chr1,42278855,42279986,-
2981,GUCA2B,-,chr1,42391679,42394082,-
2980,GUCA2A,-,chr1,42400949,42402982,-
22887,FOXJ3,-,chr1,42414797,42573490,-
284716,FAM80A,-,chr1,42619064,42653437,-
84217,ZMYND12,-,chr1,42668681,42694514,-
79717,PPCS,-,chr1,42694817,42698672,-
80098,PFDN6L,-,chr1,42720927,42776243,-
7115,TMSL1,-,chr1,42738126,42738672,-
728621,LOC728621,-,chr1,42774743,42892922,-
10465,PPIH,-,chr1,42896635,42915016,-
4904,YBX1,-,chr1,42920711,42940608,-
149461,CLDN19,-,chr1,42971351,42978512,-
64175,LEPRE1,-,chr1,42984633,43005270,-
79078,C1orf50,-,chr1,43005527,43013998,-
374969,CCDC23,-,chr1,43045320,43055510,-
114625,ERMAP,-,chr1,43055363,43083247,-
51058,ZNF691,-,chr1,43084867,43090735,-
644590,LOC644590,-,chr1,43124794,43125183,-
391033,LOC391033,-,chr1,43129352,43131802,-
343515,LOC343515,-,chr1,43141490,43142170,-
6513,SLC2A1,-,chr1,43164102,43197088,-
728869,LOC728869,-,chr1,43308878,43375727,-
440585,LOC440585,-,chr1,43386181,43394654,-
10969,EBNA1BP2,-,chr1,43402442,43410518,-
149465,WDR65,-,chr1,43410613,43449136,-
128218,TMEM125,-,chr1,43508994,43512260,-
149466,C1orf210,-,chr1,43520141,43523826,-
7075,TIE1,-,chr1,43539251,43561366,-
4352,MPL,-,chr1,43576062,43592722,-
991,CDC20,-,chr1,43597216,43601458,-
64834,ELOVL1,-,chr1,43601659,43606286,-
112950,MED8,-,chr1,43622175,43628070,-
149469,C1orf84,-,chr1,43628143,43667747,-
23334,KIAA0467,-,chr1,43661384,43690891,-
81888,HYI,-,chr1,43689416,43702549,-
5792,PTPRF,-,chr1,43769134,43861924,-
9682,JMJD2A,-,chr1,43888425,43943725,-
728909,LOC728909,-,chr1,43945536,43945955,-
6487,ST3GAL3,-,chr1,43945805,44169418,-
9048,ARTN,-,chr1,44171579,44175471,-
9670,IPO13,-,chr1,44185230,44206012,-
1802,DPH2,-,chr1,44208240,44211630,-
533,ATP6V0B,-,chr1,44213189,44216559,-
8704,B4GALT2,-,chr1,44217453,44229427,-
149473,CCDC24,-,chr1,44229867,44234787,-
6536,SLC6A9,-,chr1,44234742,44269721,-
644743,LOC644743,-,chr1,44341581,44343149,-
128209,KLF17,-,chr1,44357109,44373399,-
55929,DMAP1,-,chr1,44451712,44458938,-
79033,PRNPIP,-,chr1,44459329,44593526,-
55182,C1orf164,-,chr1,44643547,44889983,-
79639,TMEM53,-,chr1,44892088,44912686,-
339541,MGC33556,-,chr1,44912982,44963848,-
26828,RNU5F,-,chr1,44960045,44960160,-
26830,RNU5D,-,chr1,44969328,44969427,-
11004,KIF2C,-,chr1,44978138,45006003,-
6202,RPS8,-,chr1,45013833,45016999,-
26811,SNORD55,-,chr1,45014124,45014197,-
94161,SNORD46,-,chr1,45014751,45014848,-
94162,SNORD38A,-,chr1,45016101,45016171,-
94163,SNORD38B,-,chr1,45016649,45016717,-
644790,LOC644790,-,chr1,45018533,45019039,-
266675,VMD2L2,-,chr1,45021846,45025964,-
1263,PLK3,-,chr1,45038623,45044254,-
343521,LOC343521,-,chr1,45044172,45045544,-
149478,LOC149478,-,chr1,45047070,45052388,-
8643,PTCH2,-,chr1,45060674,45081203,-
8891,EIF2B3,-,chr1,45089037,45224869,-
728887,LOC728887,-,chr1,45196515,45197654,-
128192,LOC128192,-,chr1,45226493,45226984,-
359803,MRPS17P1,-,chr1,45230090,45230482,-
79654,HECTD3,-,chr1,45240801,45249387,-
7389,UROD,-,chr1,45250417,45253928,-
57643,ZSWIM5,-,chr1,45254654,45445492,-
400752,LOC400752,-,chr1,45542169,45543878,-
84842,GLOXD1,-,chr1,45565132,45566934,-
4595,MUTYH,-,chr1,45567501,45578647,-
114034,TOE1,-,chr1,45577929,45581961,-
10420,TESK2,-,chr1,45582143,45729420,-
126661,LOC126661,-,chr1,45733168,45738311,-
25974,MMACHC,-,chr1,45733261,45749314,-
5052,PRDX1,-,chr1,45749294,45760196,-
10327,AKR1A1,-,chr1,45789085,45808308,-
4678,NASP,-,chr1,45822304,45857154,-
149483,CCDC17,-,chr1,45858303,45862260,-
60313,GPBP1L1,-,chr1,45865567,45899398,-
728963,LOC728963,-,chr1,45884031,45884944,-
51249,TMEM69,-,chr1,45926455,45932693,-
3652,IPP,-,chr1,45936977,45984720,-
440587,LOC440587,-,chr1,46006545,46042130,-
23139,MAST2,-,chr1,46041872,46274383,-
8503,PIK3R3,-,chr1,46278399,46370901,-
10103,TSPAN1,-,chr1,46418799,46424217,-
55624,POMGNT1,-,chr1,46426942,46436685,-
541468,C1orf190,-,chr1,46441593,46459746,-
8438,RAD54L,-,chr1,46486004,46516732,-
10489,LRRC41,-,chr1,46516659,46541625,-
7388,UQCRH,-,chr1,46541967,46555035,-
387338,NSUN4,-,chr1,46578977,46603277,-
2166,FAAH,-,chr1,46632575,46652104,-
729037,LOC729037,-,chr1,46669043,46672118,-
644941,LOC644941,-,chr1,46672009,46674712,-
729041,LOC729041,-,chr1,46675812,46683961,-
127343,DMBX1,-,chr1,46745255,46752485,-
148930,FLJ32011,-,chr1,46783903,46788271,-
8569,MKNK1,-,chr1,46795677,46842473,-
148932,MOBKL2C,-,chr1,46845978,46855093,-
64756,ATPAF1,-,chr1,46873298,46906615,-
374973,LOC374973,-,chr1,46910032,46911853,-
9813,KIAA0494,-,chr1,46913420,46957323,-
1580,CYP4B1,-,chr1,47037329,47057672,-
163720,CYP4Z2P,-,chr1,47096493,47138734,-
1579,CYP4A11,-,chr1,47167433,47180004,-
260293,CYP4X1,-,chr1,47261827,47289010,-
199974,CYP4Z1,-,chr1,47305747,47356579,-
284541,CYP4A22,-,chr1,47375694,47387113,-
10158,PDZK1IP1,-,chr1,47421848,47428358,-
6886,TAL1,-,chr1,47454551,47468030,-
6491,STIL,-,chr1,47488436,47552404,-
51727,CMPK,-,chr1,47572175,47617098,-
2301,FOXE3,-,chr1,47654331,47656311,-
2306,FOXD2,-,chr1,47674276,47678950,-
388630,LOC388630,-,chr1,48003896,48236962,-
391037,LOC391037,-,chr1,48402879,48445685,-
200010,SLC5A9,-,chr1,48460991,48486903,-
54558,SPATA6,-,chr1,48536865,48710432,-
5512,PPP1R8P,-,chr1,48563233,48564405,-
644462,LOC644462,-,chr1,48670100,48676173,-
84871,AGBL4,-,chr1,48822129,49283973,-
79656,C1orf165,-,chr1,48966129,49015090,-
1996,ELAVL4,-,chr1,50347225,50439648,-
343184,LOC343184,-,chr1,50564391,50565308,-
729168,LOC729168,-,chr1,50643694,50656067,-
63950,DMRTA2,-,chr1,50655810,50659796,-
11124,FAF1,-,chr1,50679523,51198524,-
359781,MRPS6P2,-,chr1,51084729,51085102,-
1031,CDKN2C,-,chr1,51206955,51212897,-
284546,C1orf185,-,chr1,51340494,51386342,-
391039,LOC391039,-,chr1,51396153,51397091,-
26994,RNF11,-,chr1,51474559,51511798,-
440589,LOC440589,-,chr1,51488808,51489706,-
22996,C1orf34,-,chr1,51525370,51583311,-
2060,EPS15,-,chr1,51592523,51757583,-
441884,LOC441884,-,chr1,51786362,51833259,-
114883,OSBPL9,-,chr1,51855352,52026729,-
4898,NRD1,-,chr1,52027470,52117010,-
5865,RAB3B,-,chr1,52157420,52228936,-
51060,TXNDC12,-,chr1,52258391,52293635,-
112970,KTI12,-,chr1,52270365,52272060,-
91408,BTF3L4,-,chr1,52294561,52326652,-
9372,ZFYVE9,-,chr1,52380634,52584946,-
729198,LOC729198,-,chr1,52491881,52492655,-
200014,CC2D1B,-,chr1,52588855,52604452,-
729221,LOC729221,-,chr1,52604174,52604829,-
729225,LOC729225,-,chr1,52606768,52608527,-
4998,ORC1L,-,chr1,52611089,52642719,-
84950,PRPF38A,-,chr1,52642824,52656438,-
23318,ZCCHC11,-,chr1,52661535,52791331,-
645311,LOC645311,-,chr1,52790314,52812081,-
2882,GPX7,-,chr1,52840632,52847310,-
348378,MGC52498,-,chr1,52871654,52907943,-
65260,C1orf163,-,chr1,52925102,52936626,-
79699,ZYG11B,-,chr1,52964769,53063913,-
729236,LOC729236,-,chr1,53010379,53010937,-
440590,ZYG11A,-,chr1,53080996,53131217,-
55268,ECHDC2,-,chr1,53134493,53159986,-
729255,LOC729255,-,chr1,53158616,53159026,-
6342,SCP2,-,chr1,53165536,53289870,-
653511,LOC653511,-,chr1,53232986,53234286,-
127435,PODN,-,chr1,53300473,53323762,-
6512,SLC1A7,-,chr1,53325443,53380837,-
1376,CPT2,-,chr1,53434689,53452455,-
54987,C1orf123,-,chr1,53452359,53458877,-
4116,MAGOH,-,chr1,53465152,53476795,-
7804,LRP8,-,chr1,53483800,53566409,-
163742,FLJ40434,-,chr1,53676635,53677634,-
63948,DMRTB1,-,chr1,53697660,53705746,-
148979,GLIS1,-,chr1,53744494,53972465,-
645379,LOC645379,-,chr1,53976399,53977624,-
55706,TMEM48,-,chr1,54005976,54076763,-
54432,YIPF1,-,chr1,54089994,54128041,-
1733,DIO1,-,chr1,54132449,54149347,-
51668,C1orf41,-,chr1,54159822,54183857,-
729281,LOC729281,-,chr1,54182225,54184276,-
115353,LRRC42,-,chr1,54184625,54206427,-
388633,LDLRAD1,-,chr1,54247094,54256391,-
9528,TMEM59,-,chr1,54269937,54291699,-
127428,C1orf83,-,chr1,54291862,54338004,-
200008,CDCP2,-,chr1,54377256,54392031,-
606495,LOC606495,-,chr1,54424414,54438273,-
51253,MRPL37,-,chr1,54438428,54456639,-
23648,SSBP3,-,chr1,54464783,54644572,-
619518,C1orf191,-,chr1,54476298,54477324,-
645436,LOC645436,-,chr1,54775057,54776019,-
26027,ACOT11,-,chr1,54786489,54873005,-
338094,C1orf179,-,chr1,54847442,54861786,-
374977,C1orf175,-,chr1,54880032,54948527,-
7268,TTC4,-,chr1,54954144,54980569,-
25973,PARS2,-,chr1,54995159,55002775,-
55001,TTC22,-,chr1,55022812,55039459,-
163747,C1orf177,-,chr1,55044324,55080513,-
1718,DHCR24,-,chr1,55087888,55125493,-
199964,TMEM61,-,chr1,55219053,55230554,-
7809,BSND,-,chr1,55237205,55247053,-
255738,PCSK9,-,chr1,55277808,55303111,-
23358,USP24,-,chr1,55304620,55453350,-
729325,LOC729325,-,chr1,55453373,55454261,-
645506,LOC645506,-,chr1,55460640,55461633,-
645538,LOC645538,-,chr1,55605726,55607035,-
400754,FLJ45337,-,chr1,55819298,55973263,-
127406,LOC127406,-,chr1,56446195,56446716,-
8613,PPAP2B,-,chr1,56733021,56817845,-
5563,PRKAA2,-,chr1,56883608,56946709,-
199920,C1orf168,-,chr1,56957066,57057632,-
731,C8A,-,chr1,57093065,57156482,-
732,C8B,-,chr1,57167471,57204276,-
1600,DAB1,-,chr1,57236167,58488799,-
729423,LOC729423,-,chr1,58286102,58292207,-
644928,LOC644928,-,chr1,58294300,58294776,-
414357,LOC414357,-,chr1,58466656,58467275,-
115209,OMA1,-,chr1,58718979,58785034,-
4070,TACSTD2,-,chr1,58813231,58816033,-
266920,AK2B,-,chr1,58868171,58870148,-
114803,MYSM1,-,chr1,58898178,58938335,-
3725,JUN,-,chr1,59019051,59022373,-
645757,LOC645757,-,chr1,59121128,59135023,-
391044,LOC391044,-,chr1,59237936,59238754,-
729467,LOC729467,-,chr1,59370196,59386040,-
55277,FLJ10986,-,chr1,59535328,60000987,-
51361,HOOK1,-,chr1,60053121,60111238,-
1573,CYP2J2,-,chr1,60131568,60165011,-
127795,C1orf87,-,chr1,60228654,60312014,-
4774,NFIA,-,chr1,61320881,61694624,-
645030,LOC645030,-,chr1,61487205,61491772,-
414927,MGC34796,-,chr1,61891740,61893794,-
83941,TM2D1,-,chr1,61919307,61963683,-
10207,INADL,-,chr1,61980737,62399195,-
645915,LOC645915,-,chr1,61980738,61981397,-
54596,L1TD1,-,chr1,62433124,62449814,-
163782,ANKRD38,-,chr1,62475409,62557671,-
7398,USP1,-,chr1,62674563,62690063,-
85440,DOCK7,-,chr1,62692985,62926557,-
27329,ANGPTL3,-,chr1,62835775,62843768,-
400756,LOC400756,-,chr1,62926692,62948953,-
84938,ATG4C,-,chr1,63022391,63102638,-
199897,LOC199897,-,chr1,63238756,63255865,-
27022,FOXD3,-,chr1,63561318,63562754,-
441887,LOC441887,-,chr1,63598048,63606412,-
29929,ALG6,-,chr1,63605886,63675466,-
23421,ITGB3BP,-,chr1,63679050,63761423,-
84455,KIAA1799,-,chr1,63761856,63810952,-
79469,DLEU2L,-,chr1,63787239,63788895,-
5236,PGM1,-,chr1,63831535,63898504,-
646051,LOC646051,-,chr1,64012043,64012495,-
4919,ROR1,-,chr1,64012302,64417295,-
148581,UBE2U,-,chr1,64442078,64482615,-
57685,CACHD1,-,chr1,64744186,64931324,-
55225,RAVER2,-,chr1,64983366,65071500,-
3716,JAK1,-,chr1,65072796,65124574,-
391045,LOC391045,-,chr1,65222877,65225580,-
406893,MIRN101-1,-,chr1,65296704,65296778,-
729592,LOC729592,-,chr1,65304734,65305497,-
199900,MRPS21P1,-,chr1,65330625,65330886,-
205,AK3L1,-,chr1,65385820,65465765,-
387851,AK3L2,-,chr1,65386679,65464448,-
645195,LOC645195,-,chr1,65486435,65494438,-
9829,DNAJC6,-,chr1,65503018,65654140,-
3953,LEPR,-,chr1,65658906,65875410,-
54741,LEPROT,-,chr1,65658907,65670852,-
5142,PDE4B,-,chr1,66030781,66612850,-
645227,LOC645227,-,chr1,66280771,66288989,-
84251,SGIP1,-,chr1,66772553,66983356,-
200132,TCTEX1D1,-,chr1,66990730,67017058,-
10022,INSL5,-,chr1,67036012,67039527,-
79819,WDR78,-,chr1,67051156,67163158,-
57708,MIER1,-,chr1,67163230,67226301,-
23169,SLC35D1,-,chr1,67242439,67292316,-
400757,C1orf141,-,chr1,67330447,67366808,-
149233,IL23R,-,chr1,67404757,67498250,-
3595,IL12RB2,-,chr1,67545635,67635171,-
26135,SERBP1,-,chr1,67646081,67668711,-
1647,GADD45A,-,chr1,67923471,67926607,-
55970,GNG12,-,chr1,67939810,68071696,-
729620,LOC729620,-,chr1,68070317,68111594,-
9077,DIRAS3,-,chr1,68284233,68289048,-
79971,GPR177,-,chr1,68336739,68470841,-
645291,LOC645291,-,chr1,68398839,68401456,-
149224,LOC149224,-,chr1,68480745,68481326,-
6121,RPE65,-,chr1,68667095,68688230,-
55635,DEPDC1,-,chr1,68713526,68735295,-
171416,AF357533,-,chr1,68752015,68753114,-
57554,LRRC7,-,chr1,69998446,70360514,-
5301,PIN1L,-,chr1,70157593,70158796,-
55631,LRRC40,-,chr1,70383085,70443863,-
9295,SFRS11,-,chr1,70443953,70490272,-
81573,ANKRD13C,-,chr1,70500129,70592993,-
11147,HHLA3,-,chr1,70593081,70606294,-
1491,CTH,-,chr1,70649543,70677841,-
391048,LOC391048,-,chr1,70768797,70769780,-
5733,PTGER3,-,chr1,71090624,71286079,-
9406,ZRANB2,-,chr1,71301562,71319333,-
406962,MIRN186,-,chr1,71305901,71305986,-
257194,NEGR1,-,chr1,71641213,72520865,-
126811,LOC126811,-,chr1,73338026,73344555,-
127255,LRRC44,-,chr1,74418179,74436419,-
8790,FPGT,-,chr1,74436514,74445708,-
51086,TNNI3K,-,chr1,74473673,74782696,-
127254,C1orf173,-,chr1,74806383,74912010,-
1429,CRYZ,-,chr1,74943772,74971315,-
127253,TYW3,-,chr1,74971428,75003896,-
431707,LHX8,-,chr1,75366707,75399806,-
204962,SLC44A5,-,chr1,75444868,75849359,-
646417,LOC646417,-,chr1,75820369,75820835,-
646425,LOC646425,-,chr1,75854582,75926773,-
34,ACADM,-,chr1,75962870,76001771,-
1744,DLSTP,-,chr1,75980273,75983282,-
5876,RABGGTB,-,chr1,76024474,76033352,-
26805,SNORD45A,-,chr1,76026162,76026245,-
26804,SNORD45B,-,chr1,76027750,76027820,-
4438,MSH4,-,chr1,76035218,76151511,-
127247,ASB17,-,chr1,76157148,76170704,-
729766,LOC729766,-,chr1,76245471,76304627,-
256435,ST6GALNAC3,-,chr1,76312992,76869220,-
729708,LOC729708,-,chr1,76925396,76939280,-
81849,ST6GALNAC5,-,chr1,77105774,77302325,-
256483,LOC256483,-,chr1,77306199,77316848,-
10026,PIGK,-,chr1,77329972,77457699,-
645441,LOC645441,-,chr1,77362930,77368011,-
26289,AK5,-,chr1,77520330,77798242,-
26009,ZZZ3,-,chr1,77802776,77920931,-
23032,USP33,-,chr1,77934260,77998125,-
374986,FAM73A,-,chr1,78017897,78116680,-
653631,LOC653631,-,chr1,78048043,78050213,-
645466,LOC645466,-,chr1,78085367,78087148,-
374987,C1orf118,-,chr1,78119621,78127812,-
91624,NEXN,-,chr1,78156396,78181497,-
8880,FUBP1,-,chr1,78186179,78217365,-
11080,DNAJB4,-,chr1,78243224,78255586,-
54810,GIPC2,-,chr1,78284177,78375700,-
729768,LOC729768,-,chr1,78329771,78330328,-
5737,PTGFR,-,chr1,78729316,78778974,-
10964,IFI44L,-,chr1,78858741,78880657,-
10561,IFI44,-,chr1,78888104,78902345,-
652549,LOC652549,-,chr1,78982996,78988932,-
64123,ELTD1,-,chr1,79128037,79279105,-
729779,LOC729779,-,chr1,79293044,79294385,-
343296,LOC343296,-,chr1,79759353,79760482,-
553139,LOC553139,-,chr1,80328450,80330844,-
646526,LOC646526,-,chr1,80521625,80522245,-
1338,COX6A1P,-,chr1,80734245,80734506,-
646538,LOC646538,-,chr1,81336504,81348434,-
343301,LOC343301,-,chr1,81446841,81447492,-
729817,LOC729817,-,chr1,81664730,81665885,-
646555,LOC646555,-,chr1,81739858,81744018,-
646556,LOC646556,-,chr1,81795390,81796793,-
729828,LOC729828,-,chr1,81927873,81961564,-
23266,LPHN2,-,chr1,82038670,82230695,-
729831,LOC729831,-,chr1,82038966,82040842,-
79739,TTLL7,-,chr1,84107645,84237421,-
5567,PRKACB,-,chr1,84316333,84476769,-
148418,SAMD13,-,chr1,84536637,84589067,-
391051,LOC391051,-,chr1,84602139,84623103,-
58511,DNASE2B,-,chr1,84636803,84653279,-
80135,BXDC5,-,chr1,84717546,84735952,-
2787,GNG5,-,chr1,84736680,84744831,-
64173,SPATA1,-,chr1,84744601,84791368,-
1486,CTBS,-,chr1,84792810,84812686,-
439927,C1orf180,-,chr1,84866501,84873291,-
117178,SSX2IP,-,chr1,84882184,84928768,-
23566,EDG7,-,chr1,85048603,85104430,-
255231,MCOLN2,-,chr1,85163854,85235384,-
55283,MCOLN3,-,chr1,85256353,85286757,-
729880,LOC729880,-,chr1,85286527,85287114,-
126820,WDR63,-,chr1,85300595,85371407,-
84144,SYDE2,-,chr1,85396973,85439858,-
148423,C1orf52,-,chr1,85490244,85497913,-
8915,BCL10,-,chr1,85504519,85516171,-
646626,LOC646626,-,chr1,85514711,85516359,-
23576,DDAH1,-,chr1,85556756,85703411,-
3491,CYR61,-,chr1,85819048,85821978,-
54680,C1orf181,-,chr1,85891079,85946689,-
255631,COL24A1,-,chr1,85967504,86394709,-
57489,ODF2L,-,chr1,86587008,86634591,-
9635,CLCA2,-,chr1,86662413,86694829,-
1179,CLCA1,-,chr1,86706639,86738532,-
22802,CLCA4,-,chr1,86785349,86819025,-
9629,CLCA3,-,chr1,86872547,86893647,-
51100,SH3GLB1,-,chr1,86943092,86981859,-
388132,dJ612B15.1,-,chr1,87023142,87034558,-
9403,15-Sep,-,chr1,87100716,87152695,-
9653,HS2ST1,-,chr1,87152950,87348252,-
339524,LOC339524,-,chr1,87370246,87372866,-
8543,LMO4,-,chr1,87566739,87583851,-
5586,PKN2,-,chr1,88922844,89072010,-
2959,GTF2B,-,chr1,89091203,89129842,-
56267,KAT3,-,chr1,89174044,89231104,-
494115,RBMXL1,-,chr1,89218710,89231104,-
2635,GBP3,-,chr1,89244956,89261132,-
2633,GBP1,-,chr1,89290593,89303479,-
284672,LOC284672,-,chr1,89341389,89343318,-
2634,GBP2,-,chr1,89345898,89364387,-
388646,GBP7,-,chr1,89370058,89414311,-
115361,GBP4,-,chr1,89420044,89437150,-
115362,GBP5,-,chr1,89498853,89511119,-
729930,LOC729930,-,chr1,89527529,89528608,-
729933,LOC729933,-,chr1,89569973,89571258,-
